product_id,week_start,forecast_qty
1089,2025-03-03,11.902787231296863
1089,2025-03-10,5.840218210331654
1089,2025-03-17,6.4967736454090765
1089,2025-03-24,7.043852767960784
1089,2025-03-31,8.38002454478458
1089,2025-04-07,8.534949662992164
1089,2025-04-14,8.773954677682706
1089,2025-04-21,9.323569588939119
1090,2025-03-03,6.137999550118283
1090,2025-03-10,5.86642453286176
1090,2025-03-17,7.188797899869208
1090,2025-03-24,6.424159651484469
1090,2025-03-31,7.9203156493759295
1090,2025-04-07,8.036611550986388
1090,2025-04-14,8.646764888946208
1090,2025-04-21,8.646764888946208
1091,2025-03-03,8.011458005200964
1091,2025-03-10,6.238383928275883
1091,2025-03-17,7.903432126506434
1091,2025-03-24,8.001144672102646
1091,2025-03-31,8.701745581725337
1091,2025-04-07,8.828935370461833
1091,2025-04-14,9.179061482343679
1091,2025-04-21,9.051871693607184
1092,2025-03-03,4.691622256443022
1092,2025-03-10,6.061975722183776
1092,2025-03-17,6.0683490848116755
1092,2025-03-24,7.309464803183264
1092,2025-03-31,7.424168062571381
1092,2025-04-07,7.816324784798017
1092,2025-04-14,8.303769009677756
1092,2025-04-21,8.447276089571638
1093,2025-03-03,4.215729420189601
1093,2025-03-10,5.673391051054316
1093,2025-03-17,7.669550190408337
1093,2025-03-24,7.368881249637875
1093,2025-03-31,9.099226632347209
1093,2025-04-07,9.916123443580362
1093,2025-04-14,10.229997647762353
1093,2025-04-21,10.674734609705407
1094,2025-03-03,5.753230428668057
1094,2025-03-10,4.739409945886037
1094,2025-03-17,4.8313632972078695
1094,2025-03-24,5.294904441031059
1094,2025-03-31,5.7503748390873985
1094,2025-04-07,6.364549008562601
1094,2025-04-14,7.164127814273244
1094,2025-04-21,7.670987795887997
1095,2025-03-03,4.856364125969114
1095,2025-03-10,4.91906557089873
1095,2025-03-17,5.654547990203471
1095,2025-03-24,6.905317878045364
1095,2025-03-31,8.36834881096817
1095,2025-04-07,9.169311351874317
1095,2025-04-14,9.869912261497007
